ID,noweight,DOB,admin_date,gender,educ,ethnic,region,demo_wt,TOT_raw_unweight,sege_sum,rlne_sum,rhme_sum,snwe_sum,lswe_sum,lske_sum,ORF,finalnormstrat,GradeSemester,i01_uw,i02_uw,i03_uw,i04_uw,i05_uw,i06_uw,i07_uw,i08_uw,i09_uw,i10_uw,i11_uw,i12_uw,i13_uw,i14_uw,i15_uw,i16_uw,i17_uw,i18_uw,i19_uw,i20_uw,i21_uw,i22_uw,i23_uw,i24_uw,i25_uw,i26_uw,i27_uw,i28_uw,i29_uw,i30_uw,i31_uw,i32_uw
315015,,2/14/2012,12/12/2019,male,no_college,white_asian_other,midwest_west,1.1906459631320008,19,23,65,20,19,30,23,52,7,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
327007,1,10/23/2012,12/12/2019,male,no_college,white_asian_other,midwest_west,1.1906459631320008,8,22,24,5,8,9,18,-8,6,4,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327033,,12/30/2013,2/18/2020,male,no_college,white_asian_other,midwest_west,1.1906459631320008,17,21,57,21,17,21,21,7,3,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
338007,1,3/20/2014,12/17/2019,male,no_college,white_asian_other,midwest_west,1.1906459631320008,10,15,41,15,10,14,12,8,2,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201001,,8/1/2013,3/7/2019,female,no_college,white_asian_other,northeast_south,1.2800177008642613,15,16,58,17,15,16,26,-4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217012,,12/13/2010,4/25/2019,female,no_college,white_asian_other,northeast_south,1.2800177008642613,17,17,38,19,17,28,20,33,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
234010,,4/21/2011,4/22/2019,female,no_college,white_asian_other,northeast_south,1.2800177008642613,21,23,70,24,21,34,33,84,8,6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
240002,,4/2/2013,4/28/2019,female,no_college,white_asian_other,northeast_south,1.2800177008642613,20,21,88,29,20,32,30,57,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
240020,,10/31/2013,12/6/2019,female,no_college,white_asian_other,northeast_south,1.2800177008642613,10,1,41,3,10,10,18,-9,3,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243034,,2/13/2012,12/30/2019,female,no_college,white_asian_other,northeast_south,1.2800177008642613,25,23,52,30,25,36,33,96,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0
326027,1,3/23/2013,2/20/2020,female,no_college,white_asian_other,northeast_south,1.2800177008642613,3,1,12,2,3,6,3,-7,5,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328007,,8/30/2012,3/11/2020,female,no_college,white_asian_other,northeast_south,1.2800177008642613,17,23,68,25,17,24,31,22,7,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
348004,,1/12/2014,1/21/2021,female,no_college,white_asian_other,northeast_south,1.2800177008642613,25,22,89,30,25,32,31,65,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
348005,,10/1/2013,1/28/2021,female,no_college,white_asian_other,northeast_south,1.2800177008642613,19,18,91,22,19,32,29,40,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
348006,,10/2/2013,1/21/2021,female,no_college,white_asian_other,northeast_south,1.2800177008642613,29,20,83,30,29,36,32,60,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
201008,,11/22/2011,3/7/2019,male,no_college,white_asian_other,northeast_south,1.3676645601445174,20,8,96,26,20,30,28,31,6,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0
217007,,12/17/2011,5/2/2019,male,no_college,white_asian_other,northeast_south,1.3676645601445174,21,19,62,23,21,35,27,56,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
217008,,9/19/2011,4/29/2019,male,no_college,white_asian_other,northeast_south,1.3676645601445174,32,19,62,25,32,38,33,83,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234023,,5/29/2012,4/24/2019,male,no_college,white_asian_other,northeast_south,1.3676645601445174,27,20,84,22,27,36,31,75,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
240023,,6/22/2014,12/6/2019,male,no_college,white_asian_other,northeast_south,1.3676645601445174,9,1,45,18,9,14,21,-5,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240036,1,3/4/2014,12/6/2019,male,no_college,white_asian_other,northeast_south,1.3676645601445174,8,2,41,2,8,13,11,-4,2,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240037,1,3/29/2012,12/6/2019,male,no_college,white_asian_other,northeast_south,1.3676645601445174,16,15,90,21,16,30,26,42,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
318024,1,9/6/2011,1/17/2020,male,no_college,white_asian_other,northeast_south,1.3676645601445174,18,23,60,7,18,28,22,-2,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
326023,,8/7/2014,2/13/2020,male,no_college,white_asian_other,northeast_south,1.3676645601445174,1,1,26,1,1,8,1,-10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326026,1,5/1/2013,2/20/2020,male,no_college,white_asian_other,northeast_south,1.3676645601445174,4,1,28,1,4,9,4,-13,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328004,1,10/28/2011,3/9/2020,male,no_college,white_asian_other,northeast_south,1.3676645601445174,21,22,68,26,21,31,28,14,8,6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
328008,,10/8/2011,3/12/2020,male,no_college,white_asian_other,northeast_south,1.3676645601445174,25,20,117,25,25,36,32,81,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
348002,,12/23/2013,3/12/2021,male,no_college,white_asian_other,northeast_south,1.3676645601445174,22,16,90,28,22,34,29,100,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
348003,,3/17/2014,1/29/2021,male,no_college,white_asian_other,northeast_south,1.3676645601445174,23,22,93,30,23,33,32,73,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
